0.143047,0.233554,0.317294,0.406718,0.501953,0.600393,0.211111,0.45,0.728571,1,1,1,0.143047,0.233554,0.317294,0.406718,0.501953,0.600393,0.211111,0.45,0.728571,1,1,1,
0.128742,0.186844,0.222106,0.244031,0.250977,0.240157,0.211111,0.45,0.728571,0.98878,0.857143,0.645589,0.128742,0.186844,0.222106,0.244031,0.250977,0.240157,0.211111,0.45,0.728571,0.98878,0.857143,0.645589,
0.115868,0.149475,0.155474,0.146419,0.125488,0.0960629,0.211111,0.45,0.728571,0.981438,0.75,0.417202,0.115868,0.149475,0.155474,0.146419,0.125488,0.0960629,0.211111,0.45,0.728571,0.981438,0.75,0.417202,
0.104281,0.11958,0.108832,0.0878512,0.0627441,0.0384252,0.211111,0.45,0.728571,0.976604,0.666667,0.269864,0.104281,0.11958,0.108832,0.0878512,0.0627441,0.0384252,0.211111,0.45,0.728571,0.976604,0.666667,0.269864,
0.0938529,0.0956639,0.0761824,0.0527107,0.0313721,0.0153701,0.19,0.36,0.51,0.647526,0.545455,0.174517,0.0938529,0.0956639,0.0761824,0.0527107,0.0313721,0.0153701,0.19,0.36,0.51,0.647526,0.545455,0.174517,
0.0844676,0.0765311,0.0533277,0.0316264,0.015686,0.00614802,0.19,0.36,0.51,0.51316,0.428571,0.112836,0.0844676,0.0765311,0.0533277,0.0316264,0.015686,0.00614802,0.19,0.36,0.51,0.51316,0.428571,0.112836,
0.0760209,0.0612249,0.0373294,0.0189759,0.00784302,0.00245921,0.19,0.36,0.51,0.443147,0.333333,0.0729446,0.0760209,0.0612249,0.0373294,0.0189759,0.00784302,0.00245921,0.19,0.36,0.51,0.443147,0.333333,0.0729446,
0.0684188,0.0489799,0.0261306,0.0113855,0.00392151,0.000983684,0.19,0.36,0.51,0.402031,0.26087,0.047151,0.0684188,0.0489799,0.0261306,0.0113855,0.00392151,0.000983684,0.19,0.36,0.51,0.402031,0.26087,0.047151,
0.161577,0.239184,0.318291,0.406831,0.501961,0.600393,0.301111,0.61,0.938571,1,1,1,0.161577,0.239184,0.318291,0.406831,0.501961,0.600393,0.301111,0.61,0.938571,1,1,1,
0.145419,0.191347,0.222804,0.244099,0.25098,0.240157,0.301111,0.61,0.938571,0.954997,0.805556,0.646326,0.145419,0.191347,0.222804,0.244099,0.25098,0.240157,0.301111,0.61,0.938571,0.954997,0.805556,0.646326,
0.130877,0.153078,0.155963,0.146459,0.12549,0.0960629,0.301111,0.61,0.938571,0.92474,0.659091,0.417736,0.130877,0.153078,0.155963,0.146459,0.12549,0.0960629,0.301111,0.61,0.938571,0.92474,0.659091,0.417736,
0.11779,0.122462,0.109174,0.0878756,0.0627451,0.0384252,0.301111,0.61,0.938571,0.904059,0.54717,0.269999,0.11779,0.122462,0.109174,0.0878756,0.0627451,0.0384252,0.301111,0.61,0.938571,0.904059,0.54717,0.269999,
0.206011,0.29797,0.376422,0.452725,0.531373,0.61537,0.412222,0.86,1,1,1,1,0.206011,0.29797,0.376422,0.452725,0.531373,0.61537,0.412222,0.86,1,1,1,1,
0.18541,0.238376,0.263495,0.271635,0.265686,0.246148,0.412222,0.86,0.896787,0.865601,0.82,0.639496,0.18541,0.238376,0.263495,0.271635,0.265686,0.246148,0.412222,0.86,0.896787,0.865601,0.82,0.639496,
0.166869,0.190701,0.184447,0.162981,0.132843,0.0984592,0.412222,0.86,0.858799,0.76409,0.666667,0.409133,0.166869,0.190701,0.184447,0.162981,0.132843,0.0984592,0.412222,0.86,0.858799,0.76409,0.666667,0.409133,
0.150182,0.152561,0.129113,0.0977887,0.0664216,0.0393837,0.412222,0.86,0.843486,0.662626,0.465909,0.236336,0.150182,0.152561,0.129113,0.0977887,0.0664216,0.0393837,0.412222,0.86,0.843486,0.662626,0.465909,0.236336,
0.135164,0.122048,0.0903789,0.0586732,0.0332108,0.0157535,0.412222,0.86,0.837089,0.614059,0.372727,0.148986,0.135164,0.122048,0.0903789,0.0586732,0.0332108,0.0157535,0.412222,0.86,0.837089,0.614059,0.372727,0.148986,
0.121647,0.0976387,0.0632652,0.0352039,0.0166054,0.00630139,0.371,0.688,0.804227,0.614059,0.354978,0.0990616,0.121647,0.0976387,0.0632652,0.0352039,0.0166054,0.00630139,0.371,0.688,0.804227,0.614059,0.354978,0.0990616,
0.109482,0.078111,0.0442856,0.0211224,0.0083027,0.00252055,0.371,0.688,0.804227,0.614059,0.334694,0.0658619,0.109482,0.078111,0.0442856,0.0211224,0.0083027,0.00252055,0.371,0.688,0.804227,0.614059,0.334694,0.0658619,
0.0985342,0.0624888,0.0309999,0.0126734,0.00415135,0.00100822,0.371,0.688,0.570673,0.385612,0.167347,0.0263448,0.0985342,0.0624888,0.0309999,0.0126734,0.00415135,0.00100822,0.371,0.688,0.570673,0.385612,0.167347,0.0263448,
0.0886808,0.049991,0.0217,0.00760405,0.00207567,0.000403289,0.371,0.688,0.513978,0.297853,0.115493,0.0157111,0.0886808,0.049991,0.0217,0.00760405,0.00207567,0.000403289,0.371,0.688,0.513978,0.297853,0.115493,0.0157111,
0.0798127,0.0399928,0.01519,0.00456243,0.00103784,0.000161315,0.371,0.555735,0.386675,0.206974,0.0683333,0.00749443,0.0798127,0.0399928,0.01519,0.00456243,0.00103784,0.000161315,0.371,0.555735,0.386675,0.206974,0.0683333,0.00749443,
0.0718314,0.0319943,0.010633,0.00273746,0.000518919,6.45262e-05,0.371,0.555735,0.386675,0.206974,0.0619804,0.00493601,0.0718314,0.0319943,0.010633,0.00273746,0.000518919,6.45262e-05,0.371,0.555735,0.386675,0.206974,0.0619804,0.00493601,
0.0646483,0.0255954,0.00744309,0.00164248,0.000259459,2.58105e-05,0.371,0.551503,0.327444,0.152013,0.0403345,0.0027208,0.0646483,0.0255954,0.00744309,0.00164248,0.000259459,2.58105e-05,0.371,0.551503,0.327444,0.152013,0.0403345,0.0027208,
0.0581835,0.0204763,0.00521016,0.000985485,0.00012973,1.03242e-05,0.371,0.525442,0.279204,0.112166,0.0244338,0.00132643,0.0581835,0.0204763,0.00521016,0.000985485,0.00012973,1.03242e-05,0.371,0.525442,0.279204,0.112166,0.0244338,0.00132643,
0.0523651,0.0163811,0.00364711,0.000591291,6.48648e-05,4.12967e-06,0.371,0.525442,0.279204,0.112166,0.0237269,0.000883069,0.0523651,0.0163811,0.00364711,0.000591291,6.48648e-05,4.12967e-06,0.371,0.525442,0.279204,0.112166,0.0237269,0.000883069,
0.0471286,0.0131049,0.00255298,0.000354775,3.24324e-05,1.65187e-06,0.3339,0.518328,0.279204,0.112166,0.0222403,0.000585234,0.0471286,0.0131049,0.00255298,0.000354775,3.24324e-05,1.65187e-06,0.3339,0.518328,0.279204,0.112166,0.0222403,0.000585234,
0.0424157,0.0104839,0.00178708,0.000212865,1.62162e-05,6.60748e-07,0.3339,0.518328,0.279204,0.112166,0.021227,0.000389513,0.0424157,0.0104839,0.00178708,0.000212865,1.62162e-05,6.60748e-07,0.3339,0.518328,0.279204,0.112166,0.021227,0.000389513,
0.138174,0.208387,0.301251,0.400128,0.500008,0.6,0.445011,0.768328,0.707776,0.778833,1,1,0.138174,0.208387,0.301251,0.400128,0.500008,0.6,0.445011,0.768328,0.707776,0.778833,1,1,
0.124357,0.16671,0.210876,0.240077,0.250004,0.24,0.445011,0.757016,0.605723,0.532384,0.533036,0.557419,0.124357,0.16671,0.210876,0.240077,0.250004,0.24,0.445011,0.757016,0.605723,0.532384,0.533036,0.557419,
0.111921,0.133368,0.147613,0.144046,0.125002,0.096,0.445011,0.757016,0.605723,0.532384,0.530456,0.371604,0.111921,0.133368,0.147613,0.144046,0.125002,0.096,0.445011,0.757016,0.605723,0.532384,0.530456,0.371604,
0.100729,0.106694,0.103329,0.0864276,0.062501,0.0384,0.40051,0.612831,0.554457,0.432391,0.354639,0.223207,0.100729,0.106694,0.103329,0.0864276,0.062501,0.0384,0.40051,0.612831,0.554457,0.432391,0.354639,0.223207,
0.0906561,0.0853554,0.0723304,0.0518566,0.0312505,0.01536,0.40051,0.612831,0.554457,0.347121,0.212542,0.106256,0.0906561,0.0853554,0.0723304,0.0518566,0.0312505,0.01536,0.40051,0.612831,0.554457,0.347121,0.212542,0.106256,
0.0815905,0.0682843,0.0506312,0.0311139,0.0156253,0.006144,0.40051,0.612831,0.396154,0.208272,0.106271,0.0425022,0.0815905,0.0682843,0.0506312,0.0311139,0.0156253,0.006144,0.40051,0.612831,0.396154,0.208272,0.106271,0.0425022,
0.0734314,0.0546274,0.0354419,0.0186684,0.00781263,0.0024576,0.40051,0.612831,0.396154,0.208272,0.0962547,0.0278096,0.0734314,0.0546274,0.0354419,0.0186684,0.00781263,0.0024576,0.40051,0.612831,0.396154,0.208272,0.0962547,0.0278096,
0.166088,0.243702,0.324809,0.411201,0.503906,0.600983,0.511621,0.862831,0.824725,0.874939,1,1,0.166088,0.243702,0.324809,0.411201,0.503906,0.600983,0.511621,0.862831,0.824725,0.874939,1,1,
0.149479,0.194962,0.227367,0.246721,0.251953,0.240393,0.511621,0.692687,0.577308,0.524963,0.54758,0.5186,0.149479,0.194962,0.227367,0.246721,0.251953,0.240393,0.511621,0.692687,0.577308,0.524963,0.54758,0.5186,
0.234531,0.355969,0.459157,0.548032,0.625977,0.696157,0.622732,0.942687,1,1,1,1,0.234531,0.355969,0.459157,0.548032,0.625977,0.696157,0.622732,0.942687,1,1,1,1,
0.211078,0.284775,0.32141,0.328819,0.312988,0.278463,0.622732,0.942687,1,1,0.990638,0.666595,0.211078,0.284775,0.32141,0.328819,0.312988,0.278463,0.622732,0.942687,1,1,0.990638,0.666595,
0.18997,0.22782,0.224987,0.197292,0.156494,0.111385,0.622732,0.942687,1,1,0.965364,0.444216,0.18997,0.22782,0.224987,0.197292,0.156494,0.111385,0.622732,0.942687,1,1,0.965364,0.444216,
0.270973,0.382256,0.457491,0.518375,0.578247,0.644554,0.733843,1,1,1,1,1,0.270973,0.382256,0.457491,0.518375,0.578247,0.644554,0.733843,1,1,1,1,1,
0.243876,0.305805,0.320243,0.311025,0.289124,0.257822,0.733843,1,1,1,0.863158,0.650017,0.243876,0.305805,0.320243,0.311025,0.289124,0.257822,0.733843,1,1,1,0.863158,0.650017,
0.219488,0.244644,0.22417,0.186615,0.144562,0.103129,0.733843,1,1,1,0.857338,0.433326,0.219488,0.244644,0.22417,0.186615,0.144562,0.103129,0.733843,1,1,1,0.857338,0.433326,
0.19754,0.195715,0.156919,0.111969,0.0722809,0.0412515,0.733843,1,1,0.900537,0.601601,0.262856,0.19754,0.195715,0.156919,0.111969,0.0722809,0.0412515,0.733843,1,1,0.900537,0.601601,0.262856,
0.177786,0.156572,0.109844,0.0671814,0.0361404,0.0165006,0.733843,0.925259,0.785532,0.596693,0.354513,0.138027,0.177786,0.156572,0.109844,0.0671814,0.0361404,0.0165006,0.733843,0.925259,0.785532,0.596693,0.354513,0.138027,
0.160007,0.125258,0.0768905,0.0403089,0.0180702,0.00660023,0.733843,0.925259,0.785532,0.596693,0.350951,0.0920018,0.160007,0.125258,0.0768905,0.0403089,0.0180702,0.00660023,0.733843,0.925259,0.785532,0.596693,0.350951,0.0920018,
0.144006,0.100206,0.0538233,0.0241853,0.00903511,0.00264009,0.733843,0.925259,0.785532,0.596693,0.297778,0.0594588,0.144006,0.100206,0.0538233,0.0241853,0.00903511,0.00264009,0.733843,0.925259,0.785532,0.596693,0.297778,0.0594588,
0.129606,0.080165,0.0376763,0.0145112,0.00451756,0.00105604,0.660459,0.925259,0.785532,0.596693,0.294011,0.0396317,0.129606,0.080165,0.0376763,0.0145112,0.00451756,0.00105604,0.660459,0.925259,0.785532,0.596693,0.294011,0.0396317,
0.116645,0.064132,0.0263734,0.00870671,0.00225878,0.000422415,0.660459,0.902008,0.785532,0.596693,0.268916,0.0263423,0.116645,0.064132,0.0263734,0.00870671,0.00225878,0.000422415,0.660459,0.902008,0.785532,0.596693,0.268916,0.0263423,
0.104981,0.0513056,0.0184614,0.00522403,0.00112939,0.000168966,0.594413,0.819362,0.694823,0.420158,0.140452,0.0121692,0.104981,0.0513056,0.0184614,0.00522403,0.00112939,0.000168966,0.594413,0.819362,0.694823,0.420158,0.140452,0.0121692,
0.0944826,0.0410445,0.012923,0.00313442,0.000564694,6.75863e-05,0.594413,0.819362,0.694823,0.420158,0.120682,0.00796368,0.0944826,0.0410445,0.012923,0.00313442,0.000564694,6.75863e-05,0.594413,0.819362,0.694823,0.420158,0.120682,0.00796368,
0.0850343,0.0328356,0.00904608,0.00188065,0.000282347,2.70345e-05,0.594413,0.819362,0.675227,0.354338,0.0898016,0.00501946,0.0850343,0.0328356,0.00904608,0.00188065,0.000282347,2.70345e-05,0.594413,0.819362,0.675227,0.354338,0.0898016,0.00501946,
0.0765309,0.0262685,0.00633226,0.00112839,0.000141174,1.08138e-05,0.594413,0.701592,0.472659,0.212603,0.0449008,0.00200778,0.0765309,0.0262685,0.00633226,0.00112839,0.000141174,1.08138e-05,0.594413,0.701592,0.472659,0.212603,0.0449008,0.00200778,
0.0688778,0.0210148,0.00443258,0.000677034,7.05868e-05,4.32553e-06,0.594413,0.69584,0.458769,0.207829,0.0398532,0.00132567,0.0688778,0.0210148,0.00443258,0.000677034,7.05868e-05,4.32553e-06,0.594413,0.69584,0.458769,0.207829,0.0398532,0.00132567,
0.16199,0.216812,0.303103,0.400406,0.500035,0.600002,0.705524,0.94584,0.88734,0.874496,1,1,0.16199,0.216812,0.303103,0.400406,0.500035,0.600002,0.705524,0.94584,0.88734,0.874496,1,1,
0.145791,0.173449,0.212172,0.240244,0.250018,0.240001,0.634972,0.860444,0.814942,0.753024,0.785623,0.635906,0.145791,0.173449,0.212172,0.240244,0.250018,0.240001,0.634972,0.860444,0.814942,0.753024,0.785623,0.635906,
0.131212,0.13876,0.14852,0.144146,0.125009,0.0960003,0.634972,0.860444,0.814942,0.696857,0.628752,0.404904,0.131212,0.13876,0.14852,0.144146,0.125009,0.0960003,0.634972,0.860444,0.814942,0.696857,0.628752,0.404904,
0.118091,0.111008,0.103964,0.0864878,0.0625044,0.0384001,0.634972,0.860444,0.814942,0.696857,0.604537,0.269692,0.118091,0.111008,0.103964,0.0864878,0.0625044,0.0384001,0.634972,0.860444,0.814942,0.696857,0.604537,0.269692,
0.106282,0.0888061,0.072775,0.0518927,0.0312522,0.01536,0.634972,0.860444,0.814942,0.696857,0.560895,0.179316,0.106282,0.0888061,0.072775,0.0518927,0.0312522,0.01536,0.634972,0.860444,0.814942,0.696857,0.560895,0.179316,
0.0956535,0.0710449,0.0509425,0.0311356,0.0156261,0.00614402,0.634972,0.860444,0.814942,0.696857,0.519377,0.119067,0.0956535,0.0710449,0.0509425,0.0311356,0.0156261,0.00614402,0.634972,0.860444,0.814942,0.696857,0.519377,0.119067,
0.186088,0.256836,0.33566,0.418681,0.507813,0.602458,0.746083,1,1,1,1,1,0.186088,0.256836,0.33566,0.418681,0.507813,0.602458,0.746083,1,1,1,1,1,
0.167479,0.205469,0.234962,0.251209,0.253907,0.240983,0.746083,0.903244,0.837613,0.739396,0.603076,0.472224,0.167479,0.205469,0.234962,0.251209,0.253907,0.240983,0.746083,0.903244,0.837613,0.739396,0.603076,0.472224,
0.150731,0.164375,0.164473,0.150725,0.126953,0.0963932,0.671475,0.849386,0.759976,0.63278,0.47772,0.303757,0.150731,0.164375,0.164473,0.150725,0.126953,0.0963932,0.671475,0.849386,0.759976,0.63278,0.47772,0.303757,
0.235658,0.3315,0.415131,0.490435,0.563477,0.638557,0.782586,1,1,1,1,1,0.235658,0.3315,0.415131,0.490435,0.563477,0.638557,0.782586,1,1,1,1,1,
0.312092,0.4652,0.590592,0.694261,0.781738,0.855423,0.893697,1,1,1,1,1,0.312092,0.4652,0.590592,0.694261,0.781738,0.855423,0.893697,1,1,1,1,1,
0.280883,0.37216,0.413414,0.416557,0.390869,0.342169,0.893697,1,1,1,0.919219,0.661273,0.280883,0.37216,0.413414,0.416557,0.390869,0.342169,0.893697,1,1,1,0.919219,0.661273,
0.252795,0.297728,0.28939,0.249934,0.195435,0.136868,0.893697,1,1,0.941777,0.737514,0.414766,0.252795,0.297728,0.28939,0.249934,0.195435,0.136868,0.893697,1,1,0.941777,0.737514,0.414766,
0.227515,0.238182,0.202573,0.14996,0.0977173,0.0547471,0.893697,1,1,0.941777,0.68756,0.274414,0.227515,0.238182,0.202573,0.14996,0.0977173,0.0547471,0.893697,1,1,0.941777,0.68756,0.274414,
0.204764,0.190546,0.141801,0.0899763,0.0488586,0.0218988,0.804327,1,0.982776,0.854981,0.557794,0.17581,0.204764,0.190546,0.141801,0.0899763,0.0488586,0.0218988,0.804327,1,0.982776,0.854981,0.557794,0.17581,
0.184287,0.152437,0.0992608,0.0539858,0.0244293,0.00875953,0.804327,1,0.982776,0.854981,0.541737,0.117162,0.184287,0.152437,0.0992608,0.0539858,0.0244293,0.00875953,0.804327,1,0.982776,0.854981,0.541737,0.117162,
0.165859,0.121949,0.0694825,0.0323915,0.0122147,0.00350381,0.804327,1,0.841395,0.592701,0.303,0.0608015,0.165859,0.121949,0.0694825,0.0323915,0.0122147,0.00350381,0.804327,1,0.841395,0.592701,0.303,0.0608015,
0.149273,0.0975595,0.0486378,0.0194349,0.00610733,0.00140152,0.804327,1,0.841395,0.592701,0.294835,0.0405042,0.149273,0.0975595,0.0486378,0.0194349,0.00610733,0.00140152,0.804327,1,0.841395,0.592701,0.294835,0.0405042,
0.134345,0.0780476,0.0340464,0.0116609,0.00305367,0.00056061,0.804327,0.803335,0.588976,0.355621,0.149431,0.0186985,0.134345,0.0780476,0.0340464,0.0116609,0.00305367,0.00056061,0.804327,0.803335,0.588976,0.355621,0.149431,0.0186985,
0.120911,0.0624381,0.0238325,0.00699655,0.00152683,0.000224244,0.804327,0.803335,0.588976,0.353963,0.117124,0.0112669,0.120911,0.0624381,0.0238325,0.00699655,0.00152683,0.000224244,0.804327,0.803335,0.588976,0.353963,0.117124,0.0112669,
0.10882,0.0499505,0.0166828,0.00419793,0.000763416,8.96975e-05,0.804327,0.72529,0.450052,0.212378,0.0585619,0.00450677,0.10882,0.0499505,0.0166828,0.00419793,0.000763416,8.96975e-05,0.804327,0.72529,0.450052,0.212378,0.0585619,0.00450677,
0.0979379,0.0399604,0.0116779,0.00251876,0.000381708,3.5879e-05,0.804327,0.72529,0.450052,0.212378,0.0550544,0.00299092,0.0979379,0.0399604,0.0116779,0.00251876,0.000381708,3.5879e-05,0.804327,0.72529,0.450052,0.212378,0.0550544,0.00299092,
0.0881441,0.0319683,0.00817455,0.00151126,0.000190854,1.43516e-05,0.723894,0.72529,0.450052,0.212378,0.0501087,0.00197159,0.0881441,0.0319683,0.00817455,0.00151126,0.000190854,1.43516e-05,0.723894,0.72529,0.450052,0.212378,0.0501087,0.00197159,
0.0793297,0.0255746,0.00572219,0.000906754,9.5427e-05,5.74064e-06,0.723894,0.72529,0.450052,0.212378,0.0469208,0.00131024,0.0793297,0.0255746,0.00572219,0.000906754,9.5427e-05,5.74064e-06,0.723894,0.72529,0.450052,0.212378,0.0469208,0.00131024,
0.0713967,0.0204597,0.00400553,0.000544052,4.77135e-05,2.29626e-06,0.723894,0.72529,0.450052,0.212378,0.0404789,0.000855053,0.0713967,0.0204597,0.00400553,0.000544052,4.77135e-05,2.29626e-06,0.723894,0.72529,0.450052,0.212378,0.0404789,0.000855053,
0.064257,0.0163678,0.00280387,0.000326431,2.38568e-05,9.18503e-07,0.723894,0.72529,0.450052,0.212378,0.0404017,0.000570034,0.064257,0.0163678,0.00280387,0.000326431,2.38568e-05,9.18503e-07,0.723894,0.72529,0.450052,0.212378,0.0404017,0.000570034,
0.0578313,0.0130942,0.00196271,0.000195859,1.19284e-05,3.67401e-07,0.723894,0.688749,0.372971,0.139683,0.0233017,0.000337181,0.0578313,0.0130942,0.00196271,0.000195859,1.19284e-05,3.67401e-07,0.723894,0.688749,0.372971,0.139683,0.0233017,0.000337181,
0.0520482,0.0104754,0.0013739,0.000117515,5.96419e-06,1.4696e-07,0.723894,0.688749,0.372971,0.123782,0.0147783,0.000161214,0.0520482,0.0104754,0.0013739,0.000117515,5.96419e-06,1.4696e-07,0.723894,0.688749,0.372971,0.123782,0.0147783,0.000161214,
0.0468434,0.0083803,0.000961728,7.05092e-05,2.98209e-06,5.87842e-08,0.723894,0.688749,0.344197,0.10171,0.0108259,9.54753e-05,0.0468434,0.0083803,0.000961728,7.05092e-05,2.98209e-06,5.87842e-08,0.723894,0.688749,0.344197,0.10171,0.0108259,9.54753e-05,
0.042159,0.00670424,0.000673209,4.23055e-05,1.49105e-06,2.35137e-08,0.723894,0.635791,0.272677,0.0683373,0.00624853,4.56334e-05,0.042159,0.00670424,0.000673209,4.23055e-05,1.49105e-06,2.35137e-08,0.723894,0.635791,0.272677,0.0683373,0.00624853,4.56334e-05,
0.0379431,0.00536339,0.000471247,2.53833e-05,7.45524e-07,9.40546e-09,0.651505,0.582893,0.272677,0.0683373,0.00555573,2.99599e-05,0.0379431,0.00536339,0.000471247,2.53833e-05,7.45524e-07,9.40546e-09,0.651505,0.582893,0.272677,0.0683373,0.00555573,2.99599e-05,
0.0341488,0.00429071,0.000329873,1.523e-05,3.72762e-07,3.76219e-09,0.586354,0.466315,0.195571,0.041982,0.00277787,1.1984e-05,0.0341488,0.00429071,0.000329873,1.523e-05,3.72762e-07,3.76219e-09,0.586354,0.466315,0.195571,0.041982,0.00277787,1.1984e-05,
0.0307339,0.00343257,0.000230911,9.13799e-06,1.86381e-07,1.50487e-09,0.586354,0.466315,0.195571,0.041982,0.00272717,7.98591e-06,0.0307339,0.00343257,0.000230911,9.13799e-06,1.86381e-07,1.50487e-09,0.586354,0.466315,0.195571,0.041982,0.00272717,7.98591e-06,
0.0276605,0.00274606,0.000161638,5.4828e-06,9.31905e-08,6.0195e-10,0.586354,0.466315,0.195571,0.041982,0.00257737,5.30239e-06,0.0276605,0.00274606,0.000161638,5.4828e-06,9.31905e-08,6.0195e-10,0.586354,0.466315,0.195571,0.041982,0.00257737,5.30239e-06,
0.0248945,0.00219685,0.000113146,3.28968e-06,4.65952e-08,2.4078e-10,0.586354,0.466315,0.195571,0.041982,0.00246871,3.53216e-06,0.0248945,0.00219685,0.000113146,3.28968e-06,4.65952e-08,2.4078e-10,0.586354,0.466315,0.195571,0.041982,0.00246871,3.53216e-06,
0.122405,0.201757,0.300079,0.400002,0.5,0.6,0.697466,0.716315,0.624143,0.708649,1,1,0.122405,0.201757,0.300079,0.400002,0.5,0.6,0.697466,0.716315,0.624143,0.708649,1,1,
0.110165,0.161406,0.210055,0.240001,0.25,0.24,0.697466,0.626733,0.483197,0.462864,0.500616,0.461539,0.110165,0.161406,0.210055,0.240001,0.25,0.24,0.697466,0.626733,0.483197,0.462864,0.500616,0.461539,
0.0991481,0.129125,0.147039,0.144001,0.125,0.096,0.697466,0.626733,0.483197,0.433422,0.418121,0.302883,0.0991481,0.129125,0.147039,0.144001,0.125,0.096,0.697466,0.626733,0.483197,0.433422,0.418121,0.302883,
0.0892333,0.1033,0.102927,0.0864004,0.0625,0.0384,0.697466,0.626733,0.483197,0.433422,0.400427,0.201638,0.0892333,0.1033,0.102927,0.0864004,0.0625,0.0384,0.697466,0.626733,0.483197,0.433422,0.400427,0.201638,
0.18031,0.28264,0.372049,0.45184,0.53125,0.61536,0.808577,0.876733,0.911768,1,1,1,0.18031,0.28264,0.372049,0.45184,0.53125,0.61536,0.808577,0.876733,0.911768,1,1,1,
0.162279,0.226112,0.260434,0.271104,0.265625,0.246144,0.808577,0.802594,0.721855,0.694552,0.583407,0.479003,0.162279,0.226112,0.260434,0.271104,0.265625,0.246144,0.808577,0.802594,0.721855,0.694552,0.583407,0.479003,
0.146051,0.18089,0.182304,0.162663,0.132812,0.0984576,0.808577,0.752683,0.59782,0.535083,0.417028,0.283871,0.146051,0.18089,0.182304,0.162663,0.132812,0.0984576,0.808577,0.752683,0.59782,0.535083,0.417028,0.283871,
0.131446,0.144712,0.127613,0.0975975,0.0664062,0.039383,0.808577,0.602146,0.418474,0.32105,0.208514,0.113548,0.131446,0.144712,0.127613,0.0975975,0.0664062,0.039383,0.808577,0.602146,0.418474,0.32105,0.208514,0.113548,
0.118301,0.115769,0.089329,0.0585585,0.0332031,0.0157532,0.808577,0.601995,0.415033,0.28439,0.153612,0.0653684,0.118301,0.115769,0.089329,0.0585585,0.0332031,0.0157532,0.808577,0.601995,0.415033,0.28439,0.153612,0.0653684,
0.106471,0.0926154,0.0625303,0.0351351,0.0166016,0.00630128,0.808577,0.601995,0.415033,0.28439,0.152093,0.0435734,0.106471,0.0926154,0.0625303,0.0351351,0.0166016,0.00630128,0.808577,0.601995,0.415033,0.28439,0.152093,0.0435734,
0.0958241,0.0740924,0.0437712,0.0210811,0.00830078,0.00252051,0.808577,0.601995,0.415033,0.28439,0.139936,0.0288339,0.0958241,0.0740924,0.0437712,0.0210811,0.00830078,0.00252051,0.808577,0.601995,0.415033,0.28439,0.139936,0.0288339,
0.0862417,0.0592739,0.0306398,0.0126486,0.00415039,0.00100821,0.808577,0.601995,0.415033,0.28439,0.134783,0.0192031,0.0862417,0.0592739,0.0306398,0.0126486,0.00415039,0.00100821,0.808577,0.601995,0.415033,0.28439,0.134783,0.0192031,
0.0776175,0.0474191,0.0214479,0.00758918,0.0020752,0.000403282,0.808577,0.601995,0.392512,0.20334,0.0714579,0.00989492,0.0776175,0.0474191,0.0214479,0.00758918,0.0020752,0.000403282,0.808577,0.601995,0.392512,0.20334,0.0714579,0.00989492,
