1,-inf,-inf,
1,-inf,-inf,
1,-inf,-inf,
-1,-nan,-nan,
-1,-nan,-nan,
1,-inf,-inf,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
-1,-nan,-nan,
