x,y,color,bgr_mean(1),bgr_mean(2),bgr_mean(3),bgr_var(1),bgr_var(2),bgr_var(3),gt_x,gt_y
-0.3257875442504883,-0.18087492883205414,red,0.0,0.0,135.04579,0.0,0.0,36.7995,-0.3299998077532053,-0.1300000522136621
-0.3257875442504883,-0.18087492883205414,red,0.0,0.0,135.04579,0.0,0.0,36.7995,-0.3299990694662333,-0.13000025274830157
-0.3257875442504883,-0.18087492883205414,red,0.0,0.0,135.04579,0.0,0.0,36.7995,-0.32999901640351614,-0.130000267161134
-0.3257875442504883,-0.18087492883205414,red,0.0,0.0,135.04579,0.0,0.0,36.7995,-0.32999901640351614,-0.130000267161134
-0.3257875442504883,-0.18087492883205414,red,0.0,0.0,135.04579,0.0,0.0,36.7995,-0.32999901640351614,-0.130000267161134
-0.3257875442504883,-0.18087492883205414,red,0.0,0.0,135.04579,0.0,0.0,36.7995,-0.32999901640351614,-0.130000267161134
-0.3257875442504883,-0.18087492883205414,red,0.0,0.0,135.04579,0.0,0.0,36.7995,-0.28000184912858356,-0.32999985243213437
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.2800042231305843,-0.32999966149572085
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.2800042231305843,-0.32999966149572085
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.2800042231305843,-0.32999966149572085
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.2800042231305843,-0.32999966149572085
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.2800042231305843,-0.32999966149572085
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.279999433949168,-0.2799998794366549
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.279999433949168,-0.2799998794366549
-0.2835480868816376,-0.3318726122379303,red,0.0,0.0,133.73956,0.0,0.0,54.137924,-0.2799991627909606,-0.2799998216820525
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.2799991627909606,-0.2799998216820525
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.2799991627909606,-0.2799998216820525
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.2799991627909606,-0.2799998216820525
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.2799998185921314,-0.2299999937443074
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.27999919002036233,-0.22999997206578915
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.27999916250486223,-0.22999997112021764
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.27999916250486223,-0.22999997112021764
-0.28611868619918823,-0.28286832571029663,red,0.0,0.0,135.13039,0.0,0.0,33.99621,-0.27999916250486223,-0.22999997112021764
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.27999916250486223,-0.22999997112021764
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.27999956957122274,-0.18000006093746423
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.2799991626330456,-0.1800001185491485
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.2799991626330456,-0.1800001185491485
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.2799991626330456,-0.1800001185491485
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.2799991626330456,-0.1800001185491485
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.2799991626330456,-0.1800001185491485
-0.26232481002807617,-0.23059403896331787,red,0.0,0.0,134.79633,0.0,0.0,33.598495,-0.2800028317842658,-0.13000018636915678
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.2800028317842658,-0.13000018636915678
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.28000419231775203,-0.1300002768854395
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.28000419231775203,-0.1300002768854395
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.28000419231775203,-0.1300002768854395
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.28000419231775203,-0.1300002768854395
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.23000104950456163,-0.3299999186757267
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.23000432420736783,-0.3299996651269805
-0.25851505994796753,-0.13484768569469452,red,0.64555764,0.64555764,134.8823,54.48215,54.48215,32.665016,-0.23000437873305918,-0.32999966210033804
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.23000437873305918,-0.32999966210033804
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.23000437873305918,-0.32999966210033804
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.23000437873305918,-0.32999966210033804
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.22999964974093964,-0.2799999091810966
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.22999931069973273,-0.27999982127668455
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.22999931069973273,-0.27999982127668455
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.22999931069973273,-0.27999982127668455
-0.23090621829032898,-0.3318864107131958,red,0.0,0.0,133.68434,0.0,0.0,51.401726,-0.22999931069973273,-0.27999982127668455
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.22999931069973273,-0.27999982127668455
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.22999952902520227,-0.2299999789653822
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.22999952902520227,-0.2299999789653822
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.2299993104755066,-0.2299999710809382
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.2299993104755066,-0.2299999710809382
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.2299993104755066,-0.2299999710809382
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.2299993104755066,-0.2299999710809382
-0.2308531105518341,-0.2827128767967224,red,0.0,0.0,134.46713,0.0,0.0,35.372704,-0.22999984444660965,-0.18000002680779228
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.229999327018742,-0.1800001159835186
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.22999931056955247,-0.18000011881492317
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.22999931056955247,-0.18000011881492317
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.22999931056955247,-0.18000011881492317
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.22999931056955247,-0.18000011881492317
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.23000215058231593,-0.13000013625774973
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.2300043479660911,-0.13000027639498205
-0.2116326093673706,-0.1840975433588028,red,0.2911153,0.2911153,135.069,23.2075,23.2075,26.397087,-0.2300043479660911,-0.13000027639498205
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.2300043479660911,-0.13000027639498205
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.2300043479660911,-0.13000027639498205
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.2300043479660911,-0.13000027639498205
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.2300043479660911,-0.13000027639498205
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.18000339555790962,-0.32999974777929886
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.18000453404852354,-0.3299996628590688
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.18000453404852354,-0.3299996628590688
-0.23345276713371277,-0.13153453171253204,red,0.0,0.0,133.92155,0.0,0.0,39.679893,-0.18000453404852354,-0.3299996628590688
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.18000453404852354,-0.3299996628590688
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.18000119373315748,-0.27999995084334023
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.18000450311479954,-0.27999981639878724
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.18000450311479954,-0.27999981639878724
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.18000450311479954,-0.27999981639878724
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.18000450311479954,-0.27999981639878724
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.18000450311479954,-0.27999981639878724
-0.1817672848701477,-0.3318999111652374,red,0.0,0.0,132.92444,0.0,0.0,62.156784,-0.1799997509731903,-0.22999998502361965
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.17999945936506653,-0.22999997103257802
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.17999945936506653,-0.22999997103257802
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.17999945936506653,-0.22999997103257802
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.17999945936506653,-0.22999997103257802
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.17999945936506653,-0.22999997103257802
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.1800015514989567,-0.18000004117428625
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.1800045335186792,-0.18000012208394098
-0.1661699414253235,-0.23060369491577148,red,0.0,0.0,133.98251,0.0,0.0,41.403473,-0.1800045335186792,-0.18000012208394098
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.1800045335186792,-0.18000012208394098
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.1800045335186792,-0.18000012208394098
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.1800045335186792,-0.18000012208394098
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.18000108683324775,-0.1300000663589112
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.18000447793897875,-0.13000027328284197
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.1800045050136843,-0.1300002749342951
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.1800045050136843,-0.1300002749342951
-0.18067139387130737,-0.18081796169281006,red,0.0,0.0,133.73819,0.0,0.0,38.312126,-0.1800045050136843,-0.1300002749342951
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.1800045050136843,-0.1300002749342951
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.13000185533331537,-0.3299998673708023
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.13000468886314892,-0.32999966377197865
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.13000468886314892,-0.32999966377197865
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.13000468886314892,-0.32999966377197865
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.13000468886314892,-0.32999966377197865
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.13000468886314892,-0.32999966377197865
-0.18068259954452515,-0.1315293163061142,red,0.0,0.0,133.85161,0.0,0.0,36.45343,-0.13000154661434948,-0.2799999399975147
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000465926768978,-0.27999981745809926
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000465926768978,-0.27999981745809926
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000465926768978,-0.27999981745809926
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000465926768978,-0.27999981745809926
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000465926768978,-0.27999981745809926
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000269627445193,-0.22999998286226905
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000468843038554,-0.22999997030581223
-0.1313832700252533,-0.28290727734565735,red,0.0,0.0,134.30612,0.0,0.0,39.292572,-0.13000468843038554,-0.22999997030581223
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.13000468843038554,-0.22999997030581223
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.13000468843038554,-0.22999997030581223
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.13000468843038554,-0.22999997030581223
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.130000954267944,-0.1800000252836429
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.13000446180931433,-0.18000011664922888
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.1300046579792065,-0.1800001217582743
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.1300046579792065,-0.1800001217582743
-0.11857204884290695,-0.2306547611951828,red,0.0,0.0,134.52722,0.0,0.0,35.916428,-0.1300046579792065,-0.1800001217582743
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.1300046579792065,-0.1800001217582743
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.1300016870791577,-0.13000009839599974
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.1300016870791577,-0.13000009839599974
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.13000468871554904,-0.13000027500215908
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.13000468871554904,-0.13000027500215908
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.13000468871554904,-0.13000027500215908
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.13000468871554904,-0.13000027500215908
-0.13141267001628876,-0.18081805109977722,red,0.0,0.0,133.76941,0.0,0.0,43.040504,-0.08000147965432503,-0.3299998961468097
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000481246926043,-0.32999966479779985
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000481246926043,-0.32999966479779985
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000481246926043,-0.32999966479779985
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000481246926043,-0.32999966479779985
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000481246926043,-0.32999966479779985
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000258241169901,-0.27999990234899125
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000484277966169,-0.2799998175010515
-0.07995659857988358,-0.33193013072013855,red,0.0,0.0,132.78685,0.0,0.0,62.204544,-0.08000484277966169,-0.2799998175010515
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.08000484277966169,-0.2799998175010515
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.08000484277966169,-0.2799998175010515
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.08000484277966169,-0.2799998175010515
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.08000014593081058,-0.2299999991890151
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.0800037714386455,-0.22999997682419826
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.08000481311977908,-0.22999997030120348
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.08000481311977908,-0.22999997030120348
-0.07860486954450607,-0.2829205393791199,red,0.0,0.0,134.37642,0.0,0.0,35.429985,-0.08000481311977908,-0.22999997030120348
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.08000481311977908,-0.22999997030120348
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.08000174218970432,-0.18000004342655332
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.0800048427346453,-0.1800001213581995
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.0800048427346453,-0.1800001213581995
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.0800048427346453,-0.1800001213581995
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.0800048427346453,-0.1800001213581995
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.0800048427346453,-0.1800001213581995
-0.07993491739034653,-0.23357585072517395,red,0.0,0.0,134.05896,0.0,0.0,40.98635,-0.08000307523484206,-0.13000017465529784
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.08000307523484206,-0.13000017465529784
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.08000481312659939,-0.13000027332311323
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.08000481312659939,-0.13000027332311323
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.08000481312659939,-0.13000027332311323
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.08000481312659939,-0.13000027332311323
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.030000006583507106,-0.32999991069287454
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.029999892780107708,-0.32999948596164486
-0.07999502867460251,-0.13168978691101074,red,0.0,0.0,134.13492,0.0,0.0,41.47088,-0.029999841675899513,-0.3299992952105381
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.029999841675899513,-0.3299992952105381
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.029999841675899513,-0.3299992952105381
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.029999841675899513,-0.3299992952105381
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.030002545045867496,-0.2799999072833512
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.030004965906906565,-0.279999818255238
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.030004965906906565,-0.279999818255238
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.030004965906906565,-0.279999818255238
-0.02932373620569706,-0.3322164714336395,red,0.0,0.0,132.36053,0.0,0.0,66.10582,-0.030004965906906565,-0.279999818255238
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.030004965906906565,-0.279999818255238
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.030000269932703872,-0.22999999848446628
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.03000401030623753,-0.2299999762052174
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.03000499620946055,-0.22999997033405767
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.03000499620946055,-0.22999997033405767
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.03000499620946055,-0.22999997033405767
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.03000499620946055,-0.22999997033405767
-0.029332363978028297,-0.28293293714523315,red,0.0,0.0,133.27097,0.0,0.0,51.38934,-0.03000499620946055,-0.22999997033405767
-0.02934201993048191,-0.18081822991371155,red,0.0,0.0,132.69965,0.0,0.0,56.358727,-0.030003112868196284,-0.1800000760726887
-0.02934201993048191,-0.18081822991371155,red,0.0,0.0,132.69965,0.0,0.0,56.358727,-0.030004965746299305,-0.18000012110888092
-0.02934201993048191,-0.18081822991371155,red,0.0,0.0,132.69965,0.0,0.0,56.358727,-0.030004965746299305,-0.18000012110888092
