x,y,color,gt_x,gt_y
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
0.005864700768142939,-0.2125144749879837,red,0.005358815445780026,-0.2111552964045421
-0.09973350912332535,-0.2019442766904831,blue,0.005358815445780026,-0.2111552964045421
0.07629533112049103,-0.21956422924995422,green,0.005358815445780026,-0.2111552964045421
