x,y,color,bgr_mean(1),bgr_mean(2),bgr_mean(3),bgr_var(1),bgr_var(2),bgr_var(3),gt_x,gt_y
0.09092367440462112,-0.15415535867214203,red,0.032136105,0.032136105,129.30392,1.0926344,1.0926344,111.40724,0.09000481217932019,-0.15000021318906512
0.09092757850885391,-0.09759296476840973,red,0.0,0.0,130.14966,0.0,0.0,97.812195,0.09000478281212959,-0.09000039518824836
0.15378011763095856,-0.33228829503059387,red,0.032136105,0.032136105,128.7896,1.0926304,1.0926304,109.91194,0.1500032711001886,-0.32999976211926996
0.15378867089748383,-0.27241167426109314,red,0.0,0.0,129.5325,0.0,0.0,98.027695,0.1500045962399681,-0.2699998473844373
0.15191732347011566,-0.21251940727233887,red,0.0,0.0,128.40892,0.0,0.0,115.798706,0.15000462664438868,-0.21000002972943932
0.14904162287712097,-0.1542813926935196,red,0.0,0.0,129.36734,0.0,0.0,103.668686,0.15000459773683214,-0.1500002133385215
0.15082275867462158,-0.09758349508047104,red,0.0,0.0,130.91269,0.0,0.0,80.284424,0.15000462733810085,-0.09000039780014797
0.21367965638637543,-0.3323117792606354,red,0.0,0.0,127.46485,0.0,0.0,120.46874,0.21000441051636182,-0.32999966236181444
0.21369196474552155,-0.2724250555038452,red,0.0,0.0,127.508896,0.0,0.0,125.291916,0.20999937018252154,-0.26999985110277686
0.21370092034339905,-0.21252967417240143,red,0.0,0.0,127.19849,0.0,0.0,133.23907,0.20999937004058852,-0.210000028939044
0.21370653808116913,-0.15263094007968903,red,0.0,0.0,127.99722,0.0,0.0,120.342896,0.2100044405954626,-0.15000021461290558
0.21370884776115417,-0.08921098709106445,red,0.0,0.0,128.88208,0.0,0.0,106.63275,0.21000441274322615,-0.09000039780143795
0.27359825372695923,-0.33233529329299927,red,0.0,0.0,125.13832,0.0,0.0,138.80185,0.27000425435541864,-0.3299996615999092
0.2736131548881531,-0.2724384069442749,red,0.0,0.0,125.8356,0.0,0.0,134.39348,0.2699997278557164,-0.26999994995710785
0.27362295985221863,-0.2125340700149536,red,0.0,0.0,126.25737,0.0,0.0,131.17508,0.2699991921137239,-0.21000002863593112
0.26399722695350647,-0.15414606034755707,red,0.0,0.0,126.38208,0.0,0.0,131.18431,0.26999919246725096,-0.15000020828265415
0.27362707257270813,-0.08920054882764816,red,0.0,0.0,126.43651,0.0,0.0,131.05952,0.27000422421306974,-0.0900003999302106
0.3347889482975006,-0.3320940136909485,red,0.11909263,0.11909263,123.30151,3.1268806,3.1268806,162.52893,0.32999901682987987,-0.3299996733416466
0.3347538709640503,-0.27230337262153625,red,0.0,0.0,124.71283,0.0,0.0,140.91458,0.3299994772927412,-0.2699999167470425

